year,weight,gender,race1R,hispanic,ethnic1R,age,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2012,1838.61934,1,1,2,1,5,1,2,2,4,1,4,1,2,0,1,4,2,0,0,2,1
2012,3341.09967,2,1,1,4,4,1,5,2,2,1,1,2,1,1,1,3,1,0,0,2,2
2012,2738.60852,1,1,2,1,6,3,88,1,2,3,1,1,1,1,1,3,1,1,1,1,1
2012,2738.60852,1,1,2,1,6,3,88,1,2,3,1,1,1,1,1,3,1,1,2,1,1
2012,2738.60852,1,1,2,1,6,3,88,1,2,3,1,1,2,0,1,4,2,1,2,1,1
2012,2738.60852,1,1,2,1,6,3,88,1,2,3,1,1,2,0,1,4,2,1,2,1,1
2012,4783.62351,2,2,2,2,2,1,88,2,2,1,3,1,3,5,1,4,2,0,0,2,4
2012,4308.50155,1,1,2,1,2,1,6,2,2,1,4,2,2,0,1,4,2,1,2,2,2
2012,2231.74804,2,2,2,2,5,1,2,2,2,1,4,1,1,1,1,3,1,0,0,2,1
2012,1633.71281,1,1,2,1,7,1,7,4,3,1,4,1,3,5,1,4,2,0,0,2,3
2012,1984.57619,1,1,2,1,6,2,88,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2012,1595.25659,2,1,2,1,5,2,88,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2012,3064.78979,2,1,2,1,7,4,88,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2012,4636.71579,2,1,2,1,5,1,7,1,2,2,1,1,2,0,1,4,2,0,0,2,2
2012,1570.3812,2,2,2,2,6,1,2,1,3,1,4,1,2,0,1,3,1,1,2,2,3
2012,3260.04139,2,1,2,1,5,5,2,1,2,1,1,1,2,0,1,4,2,1,1,1,1
2012,2738.02055,1,1,2,1,7,4,88,1,2,2,3,1,2,0,1,4,2,1,1,2,1
2012,3683.42536,1,2,2,2,6,2,5,3,3,1,4,2,2,0,1,4,2,0,0,2,3
2012,2628.55082,2,2,2,2,3,1,2,3,3,1,3,2,2,0,1,1,1,0,0,2,2
2012,3097.14192,1,1,2,1,7,2,88,4,2,1,4,1,1,3,1,3,1,0,0,2,1
2012,3097.14192,1,1,2,1,7,2,88,4,2,1,3,3,1,2,1,3,1,0,0,2,2
2012,3562.53332,1,2,2,2,5,2,7,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2012,3541.81464,2,2,2,2,1,1,7,1,3,2,2,1,2,0,1,4,2,1,1,2,2
2012,3081.84891,2,1,1,4,6,2,6,5,3,1,4,1,2,0,1,4,2,0,0,2,1
2012,3174.62136,1,1,2,1,6,2,7,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2012,1985.23596,1,1,1,4,5,1,5,1,3,1,3,1,1,1,1,3,1,0,0,2,3
2012,3256.15882,1,1,2,1,5,4,3,0,3,2,4,2,1,3,1,3,1,0,0,2,1
2012,3256.15882,1,1,2,1,5,4,3,0,3,2,4,1,1,3,1,3,1,0,0,2,3
2012,3256.15882,1,1,2,1,5,4,3,0,3,2,4,2,1,2,1,3,1,0,0,2,3
2012,3256.15882,1,1,2,1,5,4,3,0,3,2,5,2,1,3,1,3,1,0,0,2,2
2012,1750.82722,2,1,2,1,5,1,2,1,4,1,4,1,2,0,1,4,2,0,0,2,3
2012,2094.37847,1,1,1,4,6,2,3,1,4,2,2,1,1,2,1,3,1,1,2,1,1
2012,3410.77268,2,1,1,4,5,4,6,1,3,3,1,1,2,0,1,4,2,1,2,1,3
2012,2943.86461,2,1,2,1,6,1,5,1,1,1,4,2,2,0,1,4,2,0,0,2,1
2012,1950.59395,2,2,2,2,5,1,1,2,3,2,1,2,2,0,1,4,2,1,2,2,1
2012,1950.59395,2,2,2,2,5,1,1,2,3,2,3,2,2,0,1,4,2,0,0,2,2
2012,7229.26153,1,2,2,2,3,1,88,3,3,1,2,2,1,3,1,3,1,1,2,2,2
2012,3417.92814,1,1,2,1,5,1,6,5,1,1,1,2,2,0,1,2,1,1,1,2,1
2012,3417.92814,1,1,2,1,5,1,6,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2012,2552.7729,1,1,2,1,7,2,88,5,3,1,4,1,1,2,1,3,1,0,0,2,1
2012,3137.9872,1,2,2,2,2,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2012,21495.98521,2,1,2,1,6,2,7,0,3,2,3,2,1,4,1,3,1,1,1,2,4
2012,3986.6773,1,1,1,4,5,1,88,1,3,3,4,1,3,5,1,4,2,0,0,2,5
2012,1976.94119,2,1,2,1,4,1,4,4,3,1,3,1,2,0,1,4,2,0,0,2,3
2012,1852.17938,1,2,2,2,7,4,2,4,3,1,5,1,2,0,2,5,3,0,0,1,3
2012,6209.45508,2,2,2,2,4,1,5,4,3,1,4,1,2,0,1,4,2,1,2,2,2
2012,2299.66279,1,1,2,1,3,1,1,2,3,1,4,1,2,0,1,4,2,1,1,2,1
2012,3672.4912,1,3,2,3,3,1,5,4,3,1,5,2,2,0,1,4,2,0,0,2,3
2012,3466.45615,2,1,2,1,5,2,88,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2012,3495.13366,2,1,2,1,6,5,7,2,1,1,4,1,2,0,1,4,2,0,0,2,5
2012,2962.34904,1,1,1,4,6,4,2,1,3,3,5,2,2,0,1,4,2,1,1,2,1
2012,1906.06473,1,1,2,1,3,1,3,1,1,2,4,2,2,0,1,4,2,1,2,2,3
2012,1744.92923,1,1,2,1,5,4,6,4,3,1,4,1,2,0,1,4,2,0,0,2,5
2012,5365.73453,1,2,2,2,1,1,88,1,3,3,,1,2,0,1,4,2,1,1,2,4
2012,2862.3753,1,1,2,1,7,4,88,0,3,2,3,2,2,0,1,2,1,0,0,2,1
2012,3074.70155,1,1,2,1,6,2,88,1,1,1,4,2,2,0,1,4,2,0,0,2,1
2012,2560.01904,1,1,1,4,6,2,88,2,3,1,4,1,2,0,1,4,2,0,0,2,3
2012,3313.59107,2,1,2,1,4,1,4,0,1,2,4,1,2,0,1,4,2,0,0,2,3
2012,3330.01065,2,1,2,1,6,4,2,2,3,1,3,2,2,0,1,4,2,0,0,2,1
2012,3673.15697,1,1,2,1,5,1,88,5,1,1,6,1,2,0,1,4,2,0,0,2,3
2012,3673.15697,1,1,2,1,5,1,88,5,1,1,6,1,2,0,1,4,2,0,0,2,3
2012,3673.15697,1,1,2,1,5,1,88,5,1,1,6,1,2,0,1,4,2,0,0,2,3
2012,3673.15697,1,1,2,1,5,1,88,5,1,1,6,1,2,0,1,4,2,0,0,2,3
2012,2636.27002,1,3,1,4,5,1,1,0,3,3,3,2,2,0,1,2,1,1,1,2,3
2012,4923.70751,1,1,1,4,2,1,3,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2012,1643.3746,2,1,2,1,7,2,88,4,3,1,2,2,2,0,1,2,1,0,0,2,1
2012,1643.3746,2,1,2,1,7,2,88,4,3,1,2,2,2,0,1,4,2,0,0,2,3
2012,1635.85226,2,1,2,1,7,2,88,0,3,3,2,2,2,0,1,4,2,1,1,2,1
2012,1715.39875,2,1,2,1,6,2,7,1,3,2,3,2,3,5,1,1,1,0,0,2,3
2012,3115.78422,1,3,2,3,4,1,6,0,4,2,4,1,2,0,1,4,2,1,2,2,3
2012,3525.4315,1,1,1,4,5,2,3,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2012,4120.86436,1,1,1,4,2,1,88,1,4,3,3,1,1,1,1,2,1,0,0,2,3
2012,3094.60451,1,1,2,1,7,1,88,0,3,2,4,1,1,1,1,3,1,0,0,2,1
2012,3465.35636,1,1,2,1,1,1,88,1,4,3,3,2,2,0,1,4,2,0,0,2,3
2012,1901.68798,2,1,1,4,7,1,6,0,4,2,3,1,2,0,1,4,2,0,0,2,1
2012,3434.60243,1,1,2,1,6,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2012,2509.67223,2,1,1,4,5,1,88,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2012,2653.85518,1,1,2,1,7,2,7,1,3,3,4,2,2,0,2,5,3,0,0,2,3
2012,2839.94104,2,1,2,1,8,2,7,1,4,2,4,2,1,4,1,3,1,0,0,2,3
2012,2290.3281,2,1,2,1,5,1,7,4,4,1,4,2,1,2,1,3,1,0,0,2,3
2012,1890.32335,1,1,2,1,8,2,7,4,4,1,4,2,3,5,1,4,2,0,0,2,3
2012,1971.90465,1,3,2,3,5,2,4,5,4,1,4,2,3,5,1,2,1,0,0,2,1
2012,3454.29913,2,1,1,4,6,1,88,3,4,1,1,3,2,0,1,4,2,0,0,2,1
2012,1979.79042,1,1,1,4,5,2,5,3,4,1,4,1,3,5,1,4,2,1,1,2,1
2012,2815.63091,1,3,2,3,8,4,2,3,4,1,3,1,2,0,1,4,2,1,2,2,3
2012,3376.6408,2,1,1,4,2,1,88,1,4,3,3,1,2,0,1,4,2,0,0,,4
2012,3307.97299,1,1,1,4,7,1,88,3,4,1,3,2,2,0,1,4,2,0,0,2,1
2012,2238.74496,1,3,1,4,5,1,5,1,4,2,4,2,1,4,1,3,1,0,0,2,3
2012,2238.74496,1,3,1,4,5,1,5,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2012,3300.19038,1,1,2,1,7,2,7,2,4,1,4,1,2,0,1,4,2,0,0,2,4
2012,15336.31944,1,1,2,1,6,1,7,3,4,1,4,1,3,5,1,4,2,0,0,2,3
2012,12094.23258,2,1,2,1,7,4,7,3,4,1,4,8,3,5,1,4,2,0,0,,1
2012,20157.0543,2,1,2,1,7,4,7,3,4,1,4,8,2,0,1,4,2,0,0,,1
2012,2121.86456,2,1,2,1,5,1,5,1,4,3,4,1,1,1,1,3,1,0,0,2,1
2012,3084.73642,2,1,2,1,7,2,7,1,4,2,6,2,2,0,1,4,2,0,0,2,1
2012,2950.44727,2,1,2,1,8,5,1,1,4,3,1,1,2,0,1,4,2,1,1,2,1
2012,2950.44727,2,1,2,1,8,5,1,1,4,3,1,1,2,0,1,4,2,0,0,2,1
2012,3307.97299,1,1,1,4,7,2,6,3,4,1,4,2,1,4,1,2,1,0,0,2,1
2012,2887.70594,2,1,1,4,8,3,88,2,4,2,4,2,3,5,1,4,2,0,0,2,3
2012,3087.69961,1,1,2,1,7,4,7,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2012,4379.62656,2,1,2,1,5,4,88,1,3,2,1,1,1,3,1,3,1,1,1,1,1
2012,2817.25305,2,1,2,1,6,4,4,1,3,3,1,1,2,0,1,4,2,1,1,1,1
2012,1749.32764,2,1,1,4,7,2,7,1,4,1,3,2,2,0,1,4,2,0,0,1,4
2012,4548.45034,1,2,1,4,3,1,7,2,4,2,4,2,1,2,1,3,1,0,0,2,3
2012,2145.49413,2,1,1,4,7,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,4
2012,3762.52276,1,1,1,4,6,2,2,0,4,2,4,1,1,2,1,2,1,1,2,2,3
2012,1629.81787,1,1,2,1,7,3,88,5,4,1,3,1,2,0,1,4,2,0,0,2,1
2012,2646.31659,2,3,2,3,6,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2012,2283.15515,2,1,2,1,7,3,3,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2012,3214.79643,2,1,2,1,5,5,6,3,4,1,1,2,2,0,1,4,2,0,0,2,3
2012,3768.1867,2,1,1,4,3,1,4,1,4,2,3,1,2,0,1,4,2,1,2,2,3
2012,3090.3968,2,1,1,4,5,1,1,5,4,1,6,2,2,0,1,4,2,0,0,2,1
2012,3167.80427,1,1,2,1,6,5,7,2,4,2,1,1,2,0,1,2,1,1,1,2,1
2012,3018.85583,2,1,2,1,7,2,88,3,4,1,6,1,2,0,2,5,3,0,0,2,3
2012,2020.33534,2,1,2,1,8,3,4,3,4,1,4,2,1,3,1,3,1,0,0,2,1
2012,2020.33534,2,1,2,1,8,3,4,3,4,1,4,2,1,3,1,3,1,0,0,2,1
2012,2020.33534,2,1,2,1,8,3,4,3,4,1,4,2,1,3,1,3,1,0,0,2,1
2012,2297.62887,1,2,2,2,5,1,7,4,4,1,4,1,2,0,1,4,2,1,2,2,3
2012,7130.4673,1,1,2,1,3,1,7,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2012,32362.7953,2,1,2,1,6,5,4,1,4,2,1,2,2,0,1,1,1,1,1,1,1
2012,5520.91558,1,1,2,1,3,1,3,1,4,3,3,2,2,0,1,4,2,0,0,1,1
2012,23600.80488,2,3,2,3,1,1,7,1,4,2,6,2,2,0,1,4,2,0,0,2,2
2012,4424.25365,1,1,1,4,6,1,4,1,4,2,3,1,1,4,1,3,1,0,0,2,1
2012,3557.87208,2,1,1,4,5,2,5,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2012,3557.87208,2,1,1,4,5,2,5,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2012,3557.87208,2,1,1,4,5,2,5,1,2,2,4,2,1,4,1,3,1,1,1,2,3
2012,2488.14311,2,1,2,1,7,2,3,0,3,3,2,2,2,0,1,4,2,1,1,2,2
2012,5322.95317,2,1,2,1,3,1,7,0,4,2,1,2,1,3,1,3,1,1,1,2,3
2012,5322.95317,2,1,2,1,3,1,7,0,4,2,1,2,2,0,1,4,2,0,0,2,2
2012,5322.95317,2,1,2,1,3,1,7,0,4,2,1,2,2,0,1,4,2,0,0,2,2
2012,5322.95317,2,1,2,1,3,1,7,0,4,2,1,2,2,0,1,4,2,0,0,2,2
2012,5322.95317,2,1,2,1,3,1,7,0,4,2,1,2,2,0,1,4,2,0,0,2,2
2012,2263.56776,2,1,2,1,3,1,88,1,2,2,3,1,2,0,1,1,1,0,0,2,3
2012,1786.53904,2,1,2,1,4,2,3,1,3,3,2,1,2,0,1,2,1,0,0,2,2
2012,2001.15882,1,2,2,2,6,5,88,4,2,1,3,1,1,1,1,3,1,0,0,2,4
2012,2668.55845,1,1,2,1,2,1,6,1,3,1,3,2,2,0,1,4,2,0,0,2,4
2012,3028.62048,2,1,2,1,7,1,1,1,4,1,4,1,2,0,1,2,1,1,2,2,3
2012,2913.67762,2,1,2,1,5,2,3,1,4,2,3,1,2,0,1,1,1,1,2,1,1
2012,1670.29026,2,1,2,1,7,4,7,1,3,2,5,1,2,0,1,4,2,0,0,2,1
2012,2642.94338,1,1,1,4,3,1,7,1,3,2,4,1,1,3,1,3,1,1,1,2,5
2012,3352.17243,1,1,2,1,5,1,88,2,3,1,4,1,2,0,1,4,2,1,1,2,3
2012,3352.17243,1,1,2,1,5,1,88,2,3,1,4,1,1,4,1,3,1,1,1,2,3
2012,3352.17243,1,1,2,1,5,1,88,2,3,1,4,1,2,0,1,4,2,1,1,2,3
2012,3352.17243,1,1,2,1,5,1,88,2,3,1,4,1,2,0,1,4,2,1,1,2,3
2012,3352.17243,1,1,2,1,5,1,88,2,3,1,4,1,2,0,1,4,2,1,1,2,3
2012,3205.89318,1,1,2,1,7,4,3,1,4,2,2,1,2,0,1,4,2,0,0,2,1
2012,18786.08838,2,1,2,1,6,5,3,2,2,1,1,1,1,3,1,3,1,1,2,1,1
2012,2994.59024,2,1,2,1,7,5,3,1,4,3,3,2,1,2,1,1,1,0,0,1,5
2012,3721.92488,1,1,2,1,1,1,3,1,4,3,4,2,2,0,1,4,2,0,0,2,5
2012,1507.9968,2,3,2,3,8,5,88,2,2,1,2,1,2,0,1,4,2,1,1,2,1
2012,2462.96431,1,1,2,1,7,2,7,0,4,3,4,1,2,0,1,4,2,0,0,2,3
2012,4273.42494,1,3,2,3,2,1,3,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2012,2832.90705,2,1,2,1,6,2,88,1,2,2,6,2,2,0,1,4,2,0,0,2,1
2012,2832.90705,2,1,2,1,6,2,88,1,2,2,6,2,2,0,1,4,2,0,0,2,3
2012,5252.64013,1,1,2,1,3,1,2,1,1,1,3,1,2,0,1,4,2,0,0,2,1
2012,4388.84683,2,1,2,1,5,1,2,1,1,1,1,1,2,0,1,4,2,1,2,1,1
2012,2740.03192,2,2,2,2,5,2,7,2,3,1,4,1,2,0,1,4,2,0,0,2,3
2012,5755.04928,1,1,2,1,2,1,5,1,2,2,3,1,1,2,1,3,1,0,0,2,3
2012,2862.94802,2,1,2,1,5,1,5,3,2,1,3,2,2,0,1,4,2,1,1,2,4
2012,4697.32308,2,1,2,1,3,1,3,0,2,3,5,1,2,0,1,1,1,1,2,2,2
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,5,2,2,0,2,5,3,0,0,2,1
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,1,1,1,4,1,3,1,1,2,2,1
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,1,2,2,0,1,1,1,1,2,1,1
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,3,2,1,2,1,1,1,1,1,1,1
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,1,2,1,3,1,3,1,1,2,2,1
2012,4154.04085,1,1,2,1,3,2,2,3,3,1,4,1,2,0,1,4,2,0,0,2,3
2012,5103.7987,2,1,2,1,3,2,2,3,3,1,4,1,2,0,1,4,2,0,0,2,3
2012,3662.44417,1,1,2,1,5,2,2,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2012,3662.44417,1,1,2,1,5,2,2,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2012,3662.44417,1,1,2,1,5,2,2,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2012,3662.44417,1,1,2,1,5,2,2,1,1,1,4,2,1,2,1,2,1,0,0,2,3
2012,2882.65275,1,1,2,1,1,1,2,3,2,1,5,2,2,0,1,4,2,0,0,2,4
2012,1803.29922,2,1,2,1,5,1,3,0,1,2,3,2,1,3,1,3,1,1,2,2,1
2012,1778.96752,1,1,2,1,7,4,7,1,2,3,1,2,2,0,1,4,2,0,0,2,1
2012,3605.7977,1,1,2,1,5,4,3,0,2,2,4,1,1,3,1,3,1,0,0,2,3
2012,2451.96206,2,1,2,1,1,1,6,0,1,2,3,1,1,3,1,3,1,1,1,2,4
2012,2001.29841,1,1,2,1,6,4,2,1,3,2,3,1,2,0,1,4,2,1,1,2,2
2012,2001.29841,1,1,2,1,6,4,2,1,3,2,3,2,2,0,1,4,2,1,2,2,2
2012,3953.19689,2,2,2,2,4,1,1,1,3,2,3,1,1,3,1,3,1,0,0,2,1
2012,2381.1555,2,1,1,4,2,1,6,1,2,3,3,1,2,0,1,4,2,1,1,2,2
2012,3374.39822,2,2,2,2,6,2,5,2,2,1,4,2,2,0,1,4,2,0,0,2,5
2012,3229.59125,2,2,2,2,5,1,1,4,1,1,4,1,2,0,1,4,2,0,0,2,1
2012,1603.52999,2,2,2,2,5,2,2,3,3,1,4,1,3,5,1,4,2,0,0,2,1
2012,2421.66147,2,2,2,2,7,3,1,3,3,1,3,1,2,0,1,3,1,1,1,2,1
2012,2840.27657,1,1,2,1,5,1,2,4,3,1,4,1,1,1,1,2,1,0,0,2,1
2012,3309.72392,1,3,1,4,4,1,88,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2012,3201.43107,2,1,2,1,3,1,4,0,2,3,1,2,2,0,1,1,1,0,0,2,2
2012,2833.4271,2,1,2,1,7,5,4,0,2,2,2,2,1,3,1,3,1,1,2,2,2
2012,4604.27124,2,1,2,1,3,1,7,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2012,1694.98654,2,1,2,1,7,4,4,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2012,1830.85718,2,1,2,1,5,2,7,1,3,3,4,2,2,0,1,4,2,0,0,2,3
2012,2726.22697,2,2,2,2,6,5,2,1,3,1,4,1,1,3,1,3,1,1,2,2,1
2012,2726.22697,2,2,2,2,6,5,2,1,3,1,4,2,2,0,1,4,2,1,1,2,3
2012,3399.98559,1,2,2,2,6,2,88,4,2,1,4,2,1,1,1,2,1,0,0,2,3
2012,3228.53773,2,1,2,1,7,2,88,1,2,1,2,2,2,0,1,4,2,0,0,2,2
2012,3228.53773,2,1,2,1,7,2,88,1,2,1,2,2,2,0,1,4,2,0,0,2,2
2012,3045.29106,1,2,2,2,6,1,4,0,3,3,3,2,2,0,1,4,2,0,0,2,1
2012,3045.29106,1,2,2,2,6,1,4,0,3,3,3,2,2,0,1,4,2,0,0,2,1
2012,3118.76263,1,2,2,2,1,1,4,0,3,3,2,2,2,0,1,4,2,0,0,2,4
2012,3140.64297,2,1,2,1,5,1,88,1,2,1,4,1,3,5,1,4,2,1,1,2,5
2012,1803.09872,1,1,2,1,6,2,7,1,2,1,4,1,1,3,1,3,1,1,2,1,3
2012,1803.09872,1,1,2,1,6,2,7,1,2,1,4,1,2,0,1,4,2,0,0,2,3
2012,1662.85614,2,1,2,1,6,2,7,1,2,1,4,1,2,0,1,4,2,0,0,2,3
2012,3338.15852,2,3,2,3,3,1,7,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2012,4645.62283,2,1,1,4,2,1,3,2,4,2,3,2,2,0,1,4,2,1,2,2,3
2012,1659.56171,2,2,2,2,5,5,1,3,2,1,4,2,1,3,1,3,1,0,0,2,1
2012,1659.56171,2,2,2,2,5,5,1,3,2,1,4,2,2,0,1,4,2,0,0,2,1
2012,2127.43896,2,1,2,1,4,1,1,4,2,1,1,1,2,0,1,2,1,1,2,2,1
2012,3725.6337,1,2,2,2,7,1,88,5,1,1,4,2,3,5,1,4,2,0,0,2,3
2012,2852.34608,2,1,2,1,8,3,4,5,1,1,3,1,2,0,1,4,2,1,1,2,1
2012,1824.64233,1,1,2,1,6,5,4,4,2,1,4,1,3,5,1,4,2,0,0,2,3
2012,2345.90285,2,1,2,1,5,1,88,1,2,1,3,1,2,0,1,4,2,1,1,2,1
2012,2956.22399,1,2,2,2,6,5,2,1,2,1,4,2,1,3,1,2,1,1,2,2,3
2012,3296.90147,2,1,2,1,6,1,3,4,3,1,4,2,3,5,1,4,2,0,0,2,3
2012,2943.94703,1,1,1,4,2,1,4,2,4,1,3,1,2,0,1,4,2,1,2,2,3
2012,3335.68641,1,1,2,1,5,1,1,4,2,1,4,2,1,4,1,2,1,0,0,2,2
2012,3226.73646,1,1,2,1,7,2,5,1,2,2,2,2,2,0,1,4,2,1,2,2,2
2012,2997.81147,1,1,2,1,5,1,7,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2012,3482.69802,1,1,2,1,6,2,7,5,1,1,6,2,1,3,1,3,1,0,0,2,3
2012,3260.42714,2,1,2,1,5,1,6,5,1,1,4,2,2,0,1,1,1,0,0,2,2
2012,2008.09264,2,1,2,1,4,2,3,5,1,1,4,2,3,5,1,4,2,0,0,2,3
2012,2964.54994,2,1,2,1,8,4,88,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2012,2964.54994,2,1,2,1,8,4,88,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2012,3135.35316,2,1,2,1,6,4,6,1,2,3,3,1,3,5,1,4,2,0,0,2,3
2012,1498.00512,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2012,2546.90019,1,1,2,1,5,1,3,1,2,2,4,2,2,0,1,4,2,0,0,2,1
2012,2109.89793,1,1,2,1,7,2,7,1,1,2,4,1,3,5,1,4,2,0,0,2,5
2012,2887.12254,2,1,2,1,6,2,3,1,3,1,3,1,3,5,1,4,2,0,0,2,1
2012,2957.92596,1,1,2,1,7,2,5,0,1,2,4,1,2,0,1,1,1,0,0,2,1
2012,1540.39425,2,1,2,1,6,4,88,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2012,5371.03114,2,1,2,1,4,1,7,1,1,2,4,2,1,4,1,3,1,0,0,2,3
2012,2855.21583,2,1,2,1,7,2,7,0,1,2,4,1,2,0,1,4,2,1,2,2,5
2012,2150.01155,2,1,2,1,6,2,7,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2012,3166.97616,1,1,2,1,6,2,88,1,1,2,4,1,2,0,1,4,2,0,0,2,5
2012,3166.97616,1,1,2,1,6,2,88,1,1,2,4,1,2,0,1,4,2,1,1,2,3
2012,3108.03646,2,2,2,2,8,2,88,4,2,1,4,1,1,1,1,2,1,0,0,2,3
2012,5704.19866,1,1,1,4,3,1,3,1,1,2,4,1,1,1,1,3,1,0,0,2,1
2012,2860.23418,2,1,2,1,7,2,7,5,1,1,4,2,2,0,1,4,2,0,0,2,4
2012,4449.62892,1,1,2,1,2,1,88,1,2,2,3,1,2,0,1,4,2,0,0,2,3
2012,2989.52484,1,1,2,1,5,1,2,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2012,4486.21404,2,1,2,1,1,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2012,2536.22578,2,1,2,1,5,2,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2012,2536.22578,2,1,2,1,5,2,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2012,4237.64584,1,1,2,1,7,4,4,1,1,1,3,1,2,0,1,4,2,0,0,2,1
2012,1722.51304,2,1,2,1,8,3,6,0,1,3,2,2,2,0,1,2,1,0,0,2,1
2012,2032.32353,1,1,2,1,6,1,3,1,1,2,3,2,1,2,1,3,1,0,0,2,1
2012,2898.21247,2,1,2,1,7,4,7,3,3,1,3,1,2,0,1,4,2,0,0,2,1
2012,3508.31088,1,1,2,1,6,2,88,0,4,2,2,1,2,0,1,3,1,1,2,2,1
2012,3010.46403,2,1,2,1,6,2,4,1,3,2,4,3,3,5,1,4,2,0,0,2,3
2012,3348.13848,2,2,2,2,5,1,88,3,3,1,5,1,1,1,1,3,1,0,0,2,1
2012,3010.96323,2,1,2,1,5,1,1,1,3,1,1,1,2,0,1,4,2,0,0,1,1
2012,3627.00943,2,1,2,1,6,2,3,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2012,3273.71662,1,1,2,1,6,4,88,0,2,3,1,1,1,1,1,2,1,0,0,2,1
2012,3273.71662,1,1,2,1,6,4,88,0,2,3,3,1,1,2,1,3,1,1,2,2,1
2012,3273.71662,1,1,2,1,6,4,88,0,2,3,4,2,1,2,1,3,1,0,0,2,1
2012,3329.33417,1,1,2,1,2,1,7,0,3,2,3,1,3,5,1,4,2,1,2,2,4
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,2,0,1,4,2,0,0,2,1
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,3,5,1,4,2,0,0,2,1
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,2,0,1,4,2,0,0,2,1
2012,2867.53584,2,1,1,4,6,4,3,1,3,2,3,2,2,0,1,4,2,1,2,2,4
2012,3146.94388,2,1,1,4,5,5,4,1,3,2,6,2,3,5,2,5,3,0,0,2,3
2012,2659.84477,2,1,2,1,8,4,1,2,2,1,3,2,2,0,1,4,2,1,1,2,1
2012,4485.6129,1,1,1,4,2,1,7,2,2,2,4,2,2,0,1,4,2,0,0,2,4
2012,2848.25019,2,1,2,1,6,2,88,0,2,2,3,1,1,3,1,3,1,0,0,2,1
2012,4043.20345,2,1,2,1,4,1,88,4,2,1,4,1,1,1,1,2,1,0,0,2,1
2012,79406.5111,1,2,2,2,6,1,88,5,1,1,5,2,2,0,1,4,2,0,0,2,1
2012,3033.47742,1,1,2,1,5,1,6,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2012,2946.57831,2,1,2,1,4,4,3,4,3,1,4,2,3,5,1,4,2,0,0,2,3
2012,3179.42336,1,1,2,1,6,2,5,0,1,2,4,2,2,0,1,4,2,0,0,2,1
2012,3159.06485,1,3,1,4,6,2,7,4,3,1,3,2,2,0,1,1,1,1,1,2,1
2012,3159.06485,1,3,1,4,6,2,7,4,3,1,3,2,2,0,1,1,1,1,1,2,1
2012,5388.42775,1,2,2,2,5,2,6,0,3,2,3,3,1,2,1,3,1,1,1,2,3
